Timestamp,OS,Arch,CPU,hostd Version,Upload Speed,Download Speed,Append Sector P99,Read Sector P99,Read Sector TTFB
2024-11-16T03:14:49Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,700.4180 Mbps,1743.1273 Mbps,59 ms,24 ms,18 ms
2024-11-16T06:08:01Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,715.8358 Mbps,1825.8483 Mbps,55 ms,26 ms,19 ms
2024-11-16T09:06:33Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,708.3954 Mbps,1818.9705 Mbps,55 ms,24 ms,17 ms
2024-11-16T12:08:59Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,700.3838 Mbps,1843.4825 Mbps,59 ms,25 ms,18 ms
2024-11-16T15:06:37Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,697.0274 Mbps,1782.0446 Mbps,55 ms,25 ms,19 ms
2024-11-16T18:07:34Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,701.6835 Mbps,1857.5175 Mbps,56 ms,23 ms,16 ms
2024-11-16T21:06:29Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,714.2966 Mbps,1841.7888 Mbps,53 ms,25 ms,19 ms
2024-11-17T00:23:11Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,714.3081 Mbps,1822.7954 Mbps,54 ms,27 ms,20 ms
2024-11-17T03:18:51Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,714.9738 Mbps,1805.8648 Mbps,56 ms,27 ms,18 ms
2024-11-17T06:08:00Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,707.8667 Mbps,1839.5717 Mbps,57 ms,26 ms,19 ms
2024-11-17T09:06:53Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,701.0669 Mbps,1818.9738 Mbps,54 ms,26 ms,19 ms
2024-11-17T12:08:51Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,699.4007 Mbps,1782.5774 Mbps,58 ms,25 ms,19 ms
2024-11-17T15:06:08Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,695.2851 Mbps,1790.3605 Mbps,55 ms,23 ms,16 ms
2024-11-17T18:07:10Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,704.5502 Mbps,1802.3355 Mbps,58 ms,26 ms,19 ms
2024-11-17T21:28:48Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,707.1117 Mbps,1810.2176 Mbps,54 ms,25 ms,18 ms
2024-11-18T00:22:39Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,728.6343 Mbps,1870.1038 Mbps,51 ms,21 ms,14 ms
2024-11-18T03:18:52Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,689.8830 Mbps,1784.0715 Mbps,58 ms,27 ms,21 ms
2024-11-18T06:08:47Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,713.8609 Mbps,1828.7493 Mbps,54 ms,23 ms,16 ms
2024-11-18T09:07:30Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,706.0372 Mbps,1823.6747 Mbps,55 ms,23 ms,16 ms
2024-11-18T12:10:04Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,693.6921 Mbps,1793.6730 Mbps,57 ms,25 ms,19 ms
2024-11-18T15:07:07Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,692.8452 Mbps,1811.2423 Mbps,55 ms,23 ms,17 ms
2024-11-18T18:08:04Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,710.5733 Mbps,1821.9136 Mbps,55 ms,24 ms,18 ms
2024-11-18T21:06:49Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,706.5234 Mbps,1827.8731 Mbps,54 ms,25 ms,18 ms
2024-11-19T00:21:43Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,721.9274 Mbps,1742.0354 Mbps,56 ms,26 ms,19 ms
2024-11-19T03:16:17Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,727.5333 Mbps,1848.3052 Mbps,54 ms,23 ms,16 ms
2024-11-19T06:08:41Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,692.3746 Mbps,1805.7068 Mbps,56 ms,23 ms,17 ms
2024-11-19T09:08:00Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,700.5213 Mbps,1858.5141 Mbps,59 ms,21 ms,15 ms
2024-11-19T12:10:10Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,720.2623 Mbps,1825.2964 Mbps,55 ms,25 ms,19 ms
2024-11-19T15:07:03Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,702.4484 Mbps,1836.0434 Mbps,55 ms,22 ms,15 ms
2024-11-19T18:09:08Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,694.7741 Mbps,1731.3565 Mbps,59 ms,26 ms,20 ms
2024-11-19T21:06:30Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,706.3073 Mbps,1828.1935 Mbps,59 ms,22 ms,15 ms
2024-11-20T00:21:33Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,720.2085 Mbps,1829.1963 Mbps,53 ms,24 ms,17 ms
2024-11-20T03:15:31Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,718.4653 Mbps,1757.1735 Mbps,58 ms,28 ms,22 ms
2024-11-20T06:08:47Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,704.2332 Mbps,1782.8862 Mbps,56 ms,26 ms,19 ms
2024-11-20T09:07:13Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,702.9454 Mbps,1804.2752 Mbps,57 ms,23 ms,17 ms
2024-12-12T22:17:01Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,717.5492 Mbps,1832.0623 Mbps,52 ms,23 ms,17 ms
2024-12-13T18:08:11Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,709.7251 Mbps,1843.6137 Mbps,55 ms,21 ms,15 ms
2024-12-13T21:06:19Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,719.6385 Mbps,1846.4496 Mbps,51 ms,22 ms,15 ms
2024-12-14T00:22:03Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,722.8407 Mbps,1834.8805 Mbps,50 ms,23 ms,17 ms
2024-12-14T03:17:04Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,711.4859 Mbps,1851.2440 Mbps,55 ms,25 ms,18 ms
2024-12-14T06:07:51Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,713.5026 Mbps,1878.7905 Mbps,55 ms,23 ms,16 ms
2024-12-14T09:06:46Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,702.5980 Mbps,1824.3859 Mbps,59 ms,25 ms,18 ms
2024-12-14T12:08:50Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,701.9323 Mbps,1840.8295 Mbps,55 ms,22 ms,16 ms
2024-12-14T15:06:38Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,712.9356 Mbps,1777.0333 Mbps,55 ms,25 ms,19 ms
2024-12-14T18:07:33Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,720.6594 Mbps,1898.5090 Mbps,55 ms,20 ms,14 ms
2024-12-14T21:06:10Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,719.0378 Mbps,1877.6152 Mbps,57 ms,22 ms,15 ms
2024-12-15T00:24:40Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241214234635-4ac499133f6e,700.9833 Mbps,1787.8512 Mbps,53 ms,27 ms,21 ms
2024-12-15T03:21:56Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241214234635-4ac499133f6e,702.7463 Mbps,1820.6069 Mbps,55 ms,25 ms,18 ms
2024-12-15T06:08:01Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241215033516-f0c756ac5571,696.9608 Mbps,1750.5189 Mbps,58 ms,26 ms,20 ms
2024-12-15T09:06:51Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241215033516-f0c756ac5571,713.3325 Mbps,1894.6199 Mbps,56 ms,21 ms,15 ms
2024-12-15T12:09:21Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241215033516-f0c756ac5571,713.5845 Mbps,1845.3972 Mbps,53 ms,24 ms,17 ms
2024-12-15T15:06:27Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241215033516-f0c756ac5571,718.0588 Mbps,1833.4791 Mbps,54 ms,24 ms,18 ms
2024-12-15T18:07:38Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241215033516-f0c756ac5571,715.3552 Mbps,1812.7369 Mbps,56 ms,25 ms,18 ms
2024-12-15T21:06:33Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241215033516-f0c756ac5571,702.9350 Mbps,1868.5843 Mbps,55 ms,22 ms,16 ms
2024-12-16T00:23:40Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241215033516-f0c756ac5571,690.0644 Mbps,1809.0821 Mbps,57 ms,26 ms,20 ms
2024-12-16T03:22:03Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241215033516-f0c756ac5571,708.3713 Mbps,1816.4232 Mbps,55 ms,26 ms,19 ms
2024-12-16T06:09:01Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241215033516-f0c756ac5571,703.9657 Mbps,1784.9972 Mbps,57 ms,24 ms,18 ms
2024-12-16T09:07:43Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241215033516-f0c756ac5571,718.8181 Mbps,1791.4651 Mbps,55 ms,25 ms,19 ms
2025-01-07T16:26:05Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250107045637-02030327f2a0,733.3195 Mbps,1677.3531 Mbps,49 ms,29 ms,23 ms
2025-01-07T18:08:18Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250107045637-02030327f2a0,745.2195 Mbps,1738.0493 Mbps,48 ms,26 ms,20 ms
2025-01-07T21:06:26Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250107205605-b31f18c563e8,730.0977 Mbps,1729.7613 Mbps,50 ms,27 ms,20 ms
2025-01-08T00:20:54Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250107213558-dc284a39f800,740.6187 Mbps,1838.3007 Mbps,51 ms,23 ms,17 ms
2025-01-08T03:10:29Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108030037-a004740e3448,714.8819 Mbps,1774.6730 Mbps,59 ms,25 ms,19 ms
2025-01-08T06:08:04Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108030037-a004740e3448,724.0400 Mbps,1815.7632 Mbps,56 ms,22 ms,15 ms
2025-01-08T09:07:00Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108030037-a004740e3448,711.7828 Mbps,1804.6291 Mbps,55 ms,24 ms,17 ms
2025-01-08T12:09:30Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108030037-a004740e3448,716.8244 Mbps,1875.8997 Mbps,55 ms,22 ms,15 ms
2025-01-08T15:06:43Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108030037-a004740e3448,713.3372 Mbps,1779.3493 Mbps,54 ms,25 ms,19 ms
2025-01-08T18:08:07Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108030037-a004740e3448,724.8169 Mbps,1808.8666 Mbps,52 ms,24 ms,18 ms
2025-01-08T21:06:26Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108030037-a004740e3448,730.0267 Mbps,1800.4977 Mbps,52 ms,25 ms,18 ms
2025-01-09T00:20:56Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108213357-d804105a55d4,732.3494 Mbps,1811.9095 Mbps,53 ms,24 ms,18 ms
2025-01-09T03:22:48Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108213357-d804105a55d4,726.9508 Mbps,1769.8598 Mbps,52 ms,28 ms,21 ms
2025-01-09T06:08:26Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108213357-d804105a55d4,726.7858 Mbps,1787.6919 Mbps,55 ms,25 ms,19 ms
2025-01-09T09:07:13Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108213357-d804105a55d4,732.8872 Mbps,1831.4837 Mbps,54 ms,24 ms,17 ms
2025-01-09T12:09:15Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108213357-d804105a55d4,715.0055 Mbps,1762.5609 Mbps,54 ms,25 ms,19 ms
2025-01-09T15:07:19Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108213357-d804105a55d4,721.9629 Mbps,1828.4617 Mbps,57 ms,23 ms,16 ms
2025-01-09T18:08:22Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250109165545-49c373fa1c46,726.4240 Mbps,1781.8002 Mbps,52 ms,24 ms,17 ms
2025-01-09T21:06:35Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250109165545-49c373fa1c46,730.1820 Mbps,1835.4702 Mbps,53 ms,23 ms,16 ms
2025-01-10T00:21:26Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250109165545-49c373fa1c46,732.5747 Mbps,1777.7484 Mbps,54 ms,28 ms,22 ms
2025-01-10T03:12:52Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250109165545-49c373fa1c46,719.6418 Mbps,1806.2336 Mbps,56 ms,23 ms,16 ms
2025-01-10T06:08:23Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250109165545-49c373fa1c46,709.2527 Mbps,1783.6699 Mbps,56 ms,27 ms,20 ms
2025-01-10T18:08:03Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250109165545-49c373fa1c46,721.8638 Mbps,1835.6185 Mbps,55 ms,22 ms,15 ms
2025-01-10T21:06:18Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250109165545-49c373fa1c46,715.2218 Mbps,1827.0004 Mbps,53 ms,22 ms,16 ms
2025-01-11T00:21:02Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250109165545-49c373fa1c46,732.6736 Mbps,1818.1460 Mbps,54 ms,24 ms,18 ms
2025-01-11T03:10:42Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250109165545-49c373fa1c46,732.1156 Mbps,1822.1565 Mbps,50 ms,22 ms,16 ms
2025-01-11T06:07:54Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250109165545-49c373fa1c46,720.7092 Mbps,1769.4239 Mbps,55 ms,28 ms,22 ms
2025-01-11T09:06:23Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111080945-f368cce36c9d,722.4829 Mbps,1834.2138 Mbps,54 ms,24 ms,17 ms
2025-01-11T12:08:54Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111080945-f368cce36c9d,728.4014 Mbps,1804.9710 Mbps,54 ms,26 ms,20 ms
2025-01-11T15:06:17Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111080945-f368cce36c9d,733.6942 Mbps,1834.9196 Mbps,52 ms,24 ms,18 ms
2025-01-11T18:07:38Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111080945-f368cce36c9d,728.2216 Mbps,1875.1598 Mbps,52 ms,23 ms,16 ms
2025-01-11T21:06:19Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,738.4782 Mbps,1863.3959 Mbps,53 ms,24 ms,17 ms
2025-01-12T00:23:12Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,729.9340 Mbps,1842.6698 Mbps,55 ms,23 ms,16 ms
2025-01-12T03:15:26Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,729.3831 Mbps,1838.1667 Mbps,54 ms,23 ms,17 ms
2025-01-12T06:07:56Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,730.9544 Mbps,1836.8411 Mbps,52 ms,24 ms,18 ms
2025-01-12T09:06:44Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,726.3751 Mbps,1836.2141 Mbps,55 ms,23 ms,16 ms
2025-01-12T12:08:56Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,716.2503 Mbps,1795.0108 Mbps,54 ms,23 ms,17 ms
2025-01-12T15:06:14Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,734.4342 Mbps,1778.5707 Mbps,51 ms,26 ms,19 ms
2025-01-12T18:07:19Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,722.0212 Mbps,1727.3460 Mbps,57 ms,27 ms,20 ms
2025-01-12T21:06:11Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,720.2437 Mbps,1809.4823 Mbps,56 ms,23 ms,17 ms
2025-01-13T00:22:41Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,722.9200 Mbps,1856.5565 Mbps,56 ms,21 ms,14 ms
2025-01-13T03:14:20Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,726.6765 Mbps,1814.6757 Mbps,52 ms,22 ms,16 ms
2025-01-13T06:08:35Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,716.8199 Mbps,1804.3881 Mbps,53 ms,22 ms,15 ms
2025-01-13T09:07:29Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,725.0801 Mbps,1840.2541 Mbps,60 ms,24 ms,18 ms
2025-01-13T12:10:06Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,729.0181 Mbps,1812.4328 Mbps,55 ms,22 ms,15 ms
2025-01-13T15:07:13Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,723.8414 Mbps,1652.4235 Mbps,55 ms,30 ms,24 ms
2025-01-13T18:08:21Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250113174516-ab68eca83f1b,735.2562 Mbps,1822.8672 Mbps,54 ms,24 ms,17 ms
