Timestamp,OS,Arch,CPU,hostd Version,renterd Version,Upload Speed,Download Speed,TTFB
2025-10-25T12:17:56Z,linux,amd64,AMD EPYC,v2.4.2-beta.1.0.20251023075916-cb4605d68b38,v2.7.1-0.20251020090958-5e4f6f12f6b7,1272.8033 Mbps,804.2674 Mbps,70 ms
2025-10-26T12:18:05Z,linux,amd64,AMD EPYC,v2.4.2-beta.1.0.20251023075916-cb4605d68b38,v2.7.1-0.20251020090958-5e4f6f12f6b7,930.6522 Mbps,901.4239 Mbps,55 ms
2025-10-27T04:47:03Z,linux,amd64,AMD EPYC,v2.4.2-beta.1.0.20251023075916-cb4605d68b38,v2.7.1-0.20251020090958-5e4f6f12f6b7,900.3400 Mbps,557.5469 Mbps,84 ms
2025-10-27T12:21:56Z,linux,amd64,AMD EPYC,v2.4.2-beta.1.0.20251023075916-cb4605d68b38,v2.7.1-0.20251020090958-5e4f6f12f6b7,1069.1412 Mbps,488.7900 Mbps,125 ms
2025-10-28T00:38:17Z,linux,amd64,AMD EPYC,v2.4.2-beta.1.0.20251023075916-cb4605d68b38,v2.7.1-0.20251020090958-5e4f6f12f6b7,1217.5814 Mbps,795.7755 Mbps,58 ms
2025-10-29T00:42:30Z,linux,amd64,AMD EPYC,v2.4.2-beta.1.0.20251028172231-a23fa8fff3af,v2.7.1-0.20251020090958-5e4f6f12f6b7,827.5880 Mbps,550.7643 Mbps,108 ms
2025-10-29T12:20:07Z,linux,amd64,AMD EPYC,v2.4.2-beta.1.0.20251028172231-a23fa8fff3af,v2.7.1-beta.1,910.6786 Mbps,829.2512 Mbps,53 ms
2025-10-30T12:20:59Z,linux,amd64,AMD EPYC,v2.4.2-beta.1.0.20251028172231-a23fa8fff3af,v2.7.1-beta.1,755.1264 Mbps,523.4405 Mbps,86 ms
2025-10-31T00:40:11Z,linux,amd64,AMD EPYC,v2.4.2-beta.1.0.20251028172231-a23fa8fff3af,v2.7.1-beta.1,956.1637 Mbps,459.5143 Mbps,75 ms
2025-10-31T12:20:57Z,linux,amd64,AMD EPYC,v2.4.2-beta.1.0.20251028172231-a23fa8fff3af,v2.7.1-beta.1,1169.5726 Mbps,582.7358 Mbps,105 ms
