Timestamp,OS,Arch,CPU,hostd Version,Upload Speed,Download Speed,Append Sector P99,Read Sector P99,Read Sector TTFB
2024-11-16T03:14:14Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,308.8610 Mbps,1686.8111 Mbps,114 ms,22 ms,7 ms
2024-11-16T06:07:26Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,312.1599 Mbps,1687.3484 Mbps,113 ms,22 ms,6 ms
2024-11-16T09:05:58Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,315.7998 Mbps,1690.1267 Mbps,111 ms,22 ms,6 ms
2024-11-16T12:08:23Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,314.2307 Mbps,1692.6084 Mbps,113 ms,22 ms,6 ms
2024-11-16T15:06:02Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,316.4137 Mbps,1686.4897 Mbps,113 ms,24 ms,8 ms
2024-11-16T18:06:59Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,309.6486 Mbps,1688.5847 Mbps,117 ms,24 ms,7 ms
2024-11-16T21:05:54Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,315.6532 Mbps,1717.2922 Mbps,112 ms,22 ms,6 ms
2024-11-17T00:22:36Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,310.4665 Mbps,1691.2366 Mbps,114 ms,22 ms,6 ms
2024-11-17T03:18:16Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,314.0280 Mbps,1687.3923 Mbps,113 ms,22 ms,6 ms
2024-11-17T06:07:25Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,312.2215 Mbps,1695.0759 Mbps,114 ms,22 ms,6 ms
2024-11-17T09:06:18Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,313.9813 Mbps,1690.9708 Mbps,111 ms,22 ms,6 ms
2024-11-17T12:08:15Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,310.8375 Mbps,1689.1722 Mbps,113 ms,22 ms,6 ms
2024-11-17T15:05:33Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,312.2276 Mbps,1689.0920 Mbps,114 ms,23 ms,7 ms
2024-11-17T18:06:34Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,311.2173 Mbps,1695.1030 Mbps,114 ms,22 ms,7 ms
2024-11-17T21:28:13Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,314.0235 Mbps,1689.5314 Mbps,112 ms,22 ms,7 ms
2024-11-18T00:22:04Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,313.9033 Mbps,1698.2375 Mbps,112 ms,24 ms,8 ms
2024-11-18T03:18:16Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,311.4388 Mbps,1688.7688 Mbps,114 ms,22 ms,7 ms
2024-11-18T06:08:12Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,312.6984 Mbps,1694.7666 Mbps,114 ms,22 ms,6 ms
2024-11-18T09:06:55Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,308.1428 Mbps,1692.4335 Mbps,116 ms,23 ms,7 ms
2024-11-18T12:09:29Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,314.2095 Mbps,1693.9991 Mbps,113 ms,23 ms,7 ms
2024-11-18T15:06:32Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,312.2403 Mbps,1693.5655 Mbps,113 ms,21 ms,6 ms
2024-11-18T18:07:29Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,314.4915 Mbps,1679.7237 Mbps,112 ms,23 ms,7 ms
2024-11-18T21:06:15Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,316.0129 Mbps,1712.1941 Mbps,112 ms,22 ms,6 ms
2024-11-19T00:21:08Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,316.1834 Mbps,1707.2732 Mbps,112 ms,21 ms,6 ms
2024-11-19T03:15:43Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,319.0505 Mbps,1700.3614 Mbps,112 ms,22 ms,7 ms
2024-11-19T06:08:06Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,314.0960 Mbps,1701.8489 Mbps,115 ms,22 ms,6 ms
2024-11-19T09:07:25Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,317.3764 Mbps,1713.8020 Mbps,111 ms,22 ms,7 ms
2024-11-19T12:09:35Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,315.5625 Mbps,1703.7402 Mbps,112 ms,22 ms,6 ms
2024-11-19T15:06:28Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,315.0684 Mbps,1706.3654 Mbps,112 ms,22 ms,7 ms
2024-11-19T18:08:33Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,317.7752 Mbps,1711.5380 Mbps,111 ms,22 ms,6 ms
2024-11-19T21:05:55Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,316.1209 Mbps,1705.0774 Mbps,111 ms,22 ms,6 ms
2024-11-20T00:20:58Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,316.1920 Mbps,1704.6184 Mbps,112 ms,22 ms,6 ms
2024-11-20T03:14:56Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,316.6894 Mbps,1706.5074 Mbps,111 ms,22 ms,6 ms
2024-11-20T06:08:11Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,319.1637 Mbps,1684.0979 Mbps,111 ms,22 ms,6 ms
2024-11-20T09:06:37Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241118190535-0304bf204265,313.4836 Mbps,1694.8441 Mbps,113 ms,22 ms,6 ms
2024-12-12T22:16:26Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,291.5791 Mbps,1710.2950 Mbps,120 ms,21 ms,5 ms
2024-12-13T18:07:36Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,288.8233 Mbps,1704.5956 Mbps,121 ms,21 ms,5 ms
2024-12-13T21:05:44Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,289.9251 Mbps,1711.4314 Mbps,121 ms,21 ms,5 ms
2024-12-14T00:21:28Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,293.1072 Mbps,1721.0385 Mbps,120 ms,21 ms,5 ms
2024-12-14T03:16:29Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,290.0938 Mbps,1716.4500 Mbps,121 ms,21 ms,5 ms
2024-12-14T06:07:16Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,296.0086 Mbps,1749.2708 Mbps,118 ms,21 ms,5 ms
2024-12-14T09:06:11Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,291.6573 Mbps,1711.5338 Mbps,121 ms,21 ms,5 ms
2024-12-14T12:08:14Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,290.3242 Mbps,1710.1579 Mbps,120 ms,21 ms,5 ms
2024-12-14T15:06:02Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,290.6318 Mbps,1705.8431 Mbps,121 ms,21 ms,5 ms
2024-12-14T18:06:59Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,288.6745 Mbps,1716.2619 Mbps,121 ms,21 ms,5 ms
2024-12-14T21:05:36Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241212215223-9e3440475bed,292.6651 Mbps,1715.4940 Mbps,120 ms,21 ms,5 ms
2024-12-15T00:24:05Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241214234635-4ac499133f6e,288.9477 Mbps,1708.0837 Mbps,121 ms,21 ms,5 ms
2024-12-15T03:21:21Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241214234635-4ac499133f6e,291.0790 Mbps,1725.8686 Mbps,120 ms,20 ms,5 ms
2024-12-15T06:07:26Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241215033516-f0c756ac5571,289.8224 Mbps,1711.5065 Mbps,121 ms,21 ms,5 ms
2024-12-15T09:06:17Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241215033516-f0c756ac5571,291.5975 Mbps,1710.2691 Mbps,121 ms,21 ms,5 ms
2024-12-15T12:08:46Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241215033516-f0c756ac5571,290.7154 Mbps,1709.2804 Mbps,122 ms,21 ms,5 ms
2024-12-15T15:05:53Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241215033516-f0c756ac5571,292.0388 Mbps,1709.2961 Mbps,121 ms,21 ms,5 ms
2024-12-15T18:07:03Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241215033516-f0c756ac5571,293.1316 Mbps,1718.6591 Mbps,119 ms,21 ms,5 ms
2024-12-15T21:05:58Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241215033516-f0c756ac5571,291.1843 Mbps,1715.7612 Mbps,120 ms,21 ms,5 ms
2024-12-16T00:23:04Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241215033516-f0c756ac5571,293.6339 Mbps,1709.3005 Mbps,121 ms,21 ms,5 ms
2024-12-16T03:21:28Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241215033516-f0c756ac5571,292.4024 Mbps,1713.2253 Mbps,120 ms,21 ms,5 ms
2024-12-16T06:08:26Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241215033516-f0c756ac5571,289.2679 Mbps,1714.1625 Mbps,123 ms,21 ms,5 ms
2024-12-16T09:07:08Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241215033516-f0c756ac5571,292.6458 Mbps,1713.6718 Mbps,119 ms,21 ms,5 ms
2025-01-07T16:25:30Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250107045637-02030327f2a0,293.2285 Mbps,1711.4537 Mbps,120 ms,21 ms,5 ms
2025-01-07T18:07:44Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250107045637-02030327f2a0,290.6455 Mbps,1718.1065 Mbps,120 ms,21 ms,5 ms
2025-01-07T21:05:51Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250107205605-b31f18c563e8,288.8512 Mbps,1707.3074 Mbps,121 ms,21 ms,5 ms
2025-01-08T00:20:20Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250107213558-dc284a39f800,289.4930 Mbps,1706.9882 Mbps,121 ms,21 ms,5 ms
2025-01-08T03:09:54Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108030037-a004740e3448,286.0543 Mbps,1703.6679 Mbps,123 ms,21 ms,5 ms
2025-01-08T06:07:29Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108030037-a004740e3448,288.7348 Mbps,1708.1046 Mbps,121 ms,21 ms,5 ms
2025-01-08T09:06:25Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108030037-a004740e3448,288.1118 Mbps,1706.1802 Mbps,122 ms,21 ms,5 ms
2025-01-08T12:08:55Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108030037-a004740e3448,288.9199 Mbps,1710.7465 Mbps,121 ms,21 ms,5 ms
2025-01-08T15:06:08Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108030037-a004740e3448,287.4871 Mbps,1710.6024 Mbps,121 ms,21 ms,5 ms
2025-01-08T18:07:33Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108030037-a004740e3448,287.8253 Mbps,1705.0413 Mbps,121 ms,21 ms,5 ms
2025-01-08T21:05:52Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108030037-a004740e3448,287.9036 Mbps,1708.1138 Mbps,121 ms,21 ms,5 ms
2025-01-09T00:20:22Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108213357-d804105a55d4,291.8407 Mbps,1712.9905 Mbps,120 ms,21 ms,5 ms
2025-01-09T03:22:14Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108213357-d804105a55d4,289.3793 Mbps,1714.2868 Mbps,121 ms,20 ms,5 ms
2025-01-09T06:07:51Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108213357-d804105a55d4,290.4705 Mbps,1710.6251 Mbps,120 ms,21 ms,5 ms
2025-01-09T09:06:38Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108213357-d804105a55d4,291.2799 Mbps,1715.2210 Mbps,119 ms,21 ms,5 ms
2025-01-09T12:08:40Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108213357-d804105a55d4,287.2928 Mbps,1704.6917 Mbps,123 ms,21 ms,5 ms
2025-01-09T15:06:45Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250108213357-d804105a55d4,289.6684 Mbps,1714.3504 Mbps,121 ms,21 ms,5 ms
2025-01-09T18:07:47Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250109165545-49c373fa1c46,292.8927 Mbps,1712.1275 Mbps,119 ms,20 ms,5 ms
2025-01-09T21:06:00Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250109165545-49c373fa1c46,291.9087 Mbps,1708.9261 Mbps,119 ms,21 ms,5 ms
2025-01-10T00:20:51Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250109165545-49c373fa1c46,289.3840 Mbps,1714.3230 Mbps,121 ms,21 ms,5 ms
2025-01-10T03:12:17Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250109165545-49c373fa1c46,289.1161 Mbps,1698.8738 Mbps,120 ms,21 ms,5 ms
2025-01-10T06:07:48Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250109165545-49c373fa1c46,290.0942 Mbps,1707.6736 Mbps,120 ms,21 ms,5 ms
2025-01-10T18:07:28Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250109165545-49c373fa1c46,286.7248 Mbps,1713.9848 Mbps,156 ms,21 ms,5 ms
2025-01-10T21:05:43Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250109165545-49c373fa1c46,288.3668 Mbps,1705.8674 Mbps,121 ms,21 ms,5 ms
2025-01-11T00:20:28Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250109165545-49c373fa1c46,289.2123 Mbps,1716.0659 Mbps,122 ms,21 ms,5 ms
2025-01-11T03:10:07Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250109165545-49c373fa1c46,291.6388 Mbps,1703.6176 Mbps,121 ms,21 ms,5 ms
2025-01-11T06:07:19Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250109165545-49c373fa1c46,284.4646 Mbps,1717.3197 Mbps,123 ms,21 ms,5 ms
2025-01-11T09:05:49Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111080945-f368cce36c9d,288.6936 Mbps,1714.8699 Mbps,121 ms,21 ms,5 ms
2025-01-11T12:08:19Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111080945-f368cce36c9d,290.2672 Mbps,1707.1117 Mbps,120 ms,21 ms,5 ms
2025-01-11T15:05:43Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111080945-f368cce36c9d,287.4488 Mbps,1709.5321 Mbps,121 ms,20 ms,5 ms
2025-01-11T18:07:04Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111080945-f368cce36c9d,291.3639 Mbps,1694.4270 Mbps,121 ms,21 ms,5 ms
2025-01-11T21:05:44Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,290.5399 Mbps,1712.1279 Mbps,120 ms,21 ms,5 ms
2025-01-12T00:22:37Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,290.3144 Mbps,1708.3731 Mbps,121 ms,21 ms,5 ms
2025-01-12T03:14:52Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,289.7719 Mbps,1718.0452 Mbps,122 ms,21 ms,5 ms
2025-01-12T06:07:22Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,288.6970 Mbps,1706.6136 Mbps,121 ms,25 ms,5 ms
2025-01-12T09:06:10Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,288.0130 Mbps,1707.6046 Mbps,122 ms,21 ms,5 ms
2025-01-12T12:08:21Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,290.8165 Mbps,1721.4699 Mbps,122 ms,21 ms,5 ms
2025-01-12T15:05:39Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,290.7288 Mbps,1709.1576 Mbps,120 ms,21 ms,5 ms
2025-01-12T18:06:44Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,291.1317 Mbps,1717.0635 Mbps,119 ms,21 ms,5 ms
2025-01-12T21:05:36Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,288.7399 Mbps,1708.8395 Mbps,121 ms,21 ms,5 ms
2025-01-13T00:22:06Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,291.3340 Mbps,1707.8645 Mbps,120 ms,21 ms,5 ms
2025-01-13T03:13:45Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,287.9309 Mbps,1706.7061 Mbps,122 ms,21 ms,5 ms
2025-01-13T06:08:00Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,292.9232 Mbps,1707.9970 Mbps,119 ms,21 ms,5 ms
2025-01-13T09:06:54Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,286.6470 Mbps,1707.0377 Mbps,124 ms,21 ms,5 ms
2025-01-13T12:09:31Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,289.3844 Mbps,1702.9882 Mbps,121 ms,21 ms,5 ms
2025-01-13T15:06:38Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250111205333-17407edfb32b,287.0240 Mbps,1713.1276 Mbps,123 ms,21 ms,5 ms
2025-01-13T18:07:46Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250113174516-ab68eca83f1b,288.6937 Mbps,1714.2526 Mbps,121 ms,21 ms,5 ms
2025-01-13T21:05:44Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250113192150-9e582b666291,288.4239 Mbps,1705.0134 Mbps,121 ms,21 ms,5 ms
2025-01-14T00:23:06Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250113192150-9e582b666291,288.5158 Mbps,1711.9247 Mbps,121 ms,21 ms,5 ms
2025-01-14T03:06:03Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250113192150-9e582b666291,289.0466 Mbps,1710.0173 Mbps,121 ms,20 ms,5 ms
2025-01-14T06:07:24Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250113192150-9e582b666291,290.4676 Mbps,1714.5018 Mbps,121 ms,21 ms,5 ms
2025-01-14T09:06:26Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250113192150-9e582b666291,289.9313 Mbps,1715.3218 Mbps,123 ms,20 ms,5 ms
2025-01-14T12:08:53Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250113192150-9e582b666291,288.8005 Mbps,1709.1204 Mbps,121 ms,21 ms,5 ms
2025-01-14T15:06:15Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250114141000-351956406030,289.4654 Mbps,1711.3763 Mbps,120 ms,21 ms,5 ms
2025-01-14T18:07:19Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250114141000-351956406030,288.2301 Mbps,1721.6213 Mbps,120 ms,21 ms,5 ms
2025-01-14T21:05:49Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250114141000-351956406030,288.2210 Mbps,1710.5553 Mbps,123 ms,21 ms,5 ms
2025-01-15T00:20:22Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250114141000-351956406030,290.3470 Mbps,1731.6423 Mbps,124 ms,20 ms,5 ms
2025-01-15T03:07:02Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250114141000-351956406030,289.0381 Mbps,1716.6043 Mbps,121 ms,20 ms,5 ms
2025-01-15T06:07:42Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250114141000-351956406030,288.2094 Mbps,1716.7069 Mbps,122 ms,21 ms,5 ms
2025-01-15T09:06:18Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250114141000-351956406030,290.3115 Mbps,1718.6448 Mbps,122 ms,21 ms,5 ms
2025-01-15T12:08:53Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250114141000-351956406030,288.3916 Mbps,1705.6974 Mbps,122 ms,21 ms,5 ms
2025-01-15T15:06:24Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250114141000-351956406030,289.2611 Mbps,1715.7248 Mbps,121 ms,21 ms,5 ms
2025-01-15T18:07:22Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250114141000-351956406030,290.5922 Mbps,1722.0739 Mbps,122 ms,20 ms,5 ms
2025-01-15T21:05:39Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250115190346-a2dcfb27618b,285.9193 Mbps,1722.4529 Mbps,121 ms,21 ms,5 ms
2025-01-16T00:26:00Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250115231006-deb74a20213a,294.0146 Mbps,1743.5014 Mbps,121 ms,20 ms,5 ms
2025-01-16T03:07:02Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250115231006-deb74a20213a,293.2721 Mbps,1718.9767 Mbps,119 ms,21 ms,5 ms
2025-01-16T06:07:29Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250115231006-deb74a20213a,290.6995 Mbps,1719.4663 Mbps,120 ms,21 ms,5 ms
2025-01-16T09:06:29Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250115231006-deb74a20213a,288.8157 Mbps,1711.9884 Mbps,120 ms,20 ms,5 ms
2025-01-16T12:08:40Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250115231006-deb74a20213a,290.9389 Mbps,1717.4992 Mbps,122 ms,20 ms,5 ms
2025-01-16T15:06:07Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250115231006-deb74a20213a,292.3241 Mbps,1718.1971 Mbps,121 ms,21 ms,5 ms
2025-01-16T18:07:09Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250115231006-deb74a20213a,290.4605 Mbps,1714.6893 Mbps,120 ms,21 ms,5 ms
2025-01-16T21:05:42Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250115231006-deb74a20213a,299.1947 Mbps,1733.9391 Mbps,118 ms,20 ms,5 ms
2025-01-17T00:20:03Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250116214048-9e3e8162a820,295.0930 Mbps,1723.0015 Mbps,123 ms,21 ms,5 ms
2025-01-17T03:07:26Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250116214048-9e3e8162a820,295.8755 Mbps,1709.7611 Mbps,118 ms,21 ms,5 ms
2025-01-17T06:07:49Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250116214048-9e3e8162a820,293.4019 Mbps,1712.6445 Mbps,121 ms,21 ms,5 ms
2025-01-17T09:06:24Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,295.5660 Mbps,1710.1808 Mbps,120 ms,24 ms,6 ms
2025-01-17T12:08:27Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,296.4327 Mbps,1715.2767 Mbps,118 ms,21 ms,5 ms
2025-01-17T15:06:08Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,296.5953 Mbps,1710.3557 Mbps,119 ms,21 ms,5 ms
2025-01-17T18:07:19Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,300.4167 Mbps,1708.6790 Mbps,116 ms,21 ms,5 ms
2025-01-17T21:05:54Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,298.3252 Mbps,1695.8974 Mbps,119 ms,21 ms,5 ms
2025-01-18T00:19:13Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,295.7287 Mbps,1698.1718 Mbps,119 ms,21 ms,5 ms
